accuracy,loss,val_accuracy,val_loss
0.609375,0.9540573954582214,0.6693999767303467,0.7567477822303772
0.74609375,0.6751614212989807,0.8065999746322632,0.5013588666915894
0.806640625,0.47121134400367737,0.8065999746322632,0.39131608605384827
0.810546875,0.48196256160736084,0.8065999746322632,0.48797792196273804
0.81640625,0.4673091173171997,0.8065999746322632,0.4330621659755707
